date,datetime,cash_type,card,money,coffee_name
13-11-2024,13-11-2024 13:20,card,ANON-0000-0000-0895,30.86,Americano with Milk
13-11-2024,13-11-2024 14:17,card,ANON-0000-0000-0896,30.86,Americano with Milk
13-11-2024,13-11-2024 14:46,card,ANON-0000-0000-0892,35.76,Latte
14-11-2024,14-11-2024 09:36,card,ANON-0000-0000-0892,35.76,Latte
14-11-2024,14-11-2024 10:06,card,ANON-0000-0000-0897,25.96,Americano
14-11-2024,14-11-2024 12:48,card,ANON-0000-0000-0898,21.06,Espresso
14-11-2024,14-11-2024 15:03,card,ANON-0000-0000-0899,35.76,Cappuccino
14-11-2024,14-11-2024 15:04,card,ANON-0000-0000-0900,35.76,Latte
14-11-2024,14-11-2024 15:05,card,ANON-0000-0000-0900,35.76,Cappuccino
14-11-2024,14-11-2024 16:13,card,ANON-0000-0000-0819,30.86,Americano with Milk
14-11-2024,14-11-2024 16:14,card,ANON-0000-0000-0819,35.76,Cappuccino
14-11-2024,14-11-2024 19:43,card,ANON-0000-0000-0507,35.76,Hot Chocolate
14-11-2024,14-11-2024 19:46,card,ANON-0000-0000-0507,35.76,Hot Chocolate
14-11-2024,14-11-2024 20:31,card,ANON-0000-0000-0877,35.76,Cocoa
14-11-2024,14-11-2024 20:32,card,ANON-0000-0000-0877,35.76,Hot Chocolate
14-11-2024,14-11-2024 21:24,card,ANON-0000-0000-0019,35.76,Latte
14-11-2024,14-11-2024 22:40,card,ANON-0000-0000-0901,35.76,Latte
15-11-2024,15-11-2024 08:45,card,ANON-0000-0000-0902,30.86,Americano with Milk
15-11-2024,15-11-2024 11:05,card,ANON-0000-0000-0769,30.86,Americano with Milk
15-11-2024,15-11-2024 12:09,card,ANON-0000-0000-0903,35.76,Cocoa
15-11-2024,15-11-2024 12:14,card,ANON-0000-0000-0904,35.76,Cocoa
15-11-2024,15-11-2024 13:57,card,ANON-0000-0000-0494,35.76,Latte
15-11-2024,15-11-2024 15:19,card,ANON-0000-0000-0905,25.96,Americano
15-11-2024,15-11-2024 17:35,card,ANON-0000-0000-0851,30.86,Americano with Milk
15-11-2024,15-11-2024 17:55,card,ANON-0000-0000-0906,35.76,Latte
15-11-2024,15-11-2024 18:12,card,ANON-0000-0000-0907,35.76,Hot Chocolate
15-11-2024,15-11-2024 18:42,card,ANON-0000-0000-0287,30.86,Americano with Milk
15-11-2024,15-11-2024 18:43,card,ANON-0000-0000-0287,30.86,Americano with Milk
16-11-2024,16-11-2024 10:21,card,ANON-0000-0000-0141,25.96,Cortado
16-11-2024,16-11-2024 10:45,card,ANON-0000-0000-0908,25.96,Cortado
16-11-2024,16-11-2024 11:02,card,ANON-0000-0000-0909,35.76,Hot Chocolate
16-11-2024,16-11-2024 11:03,card,ANON-0000-0000-0910,35.76,Latte
16-11-2024,16-11-2024 11:39,card,ANON-0000-0000-0302,25.96,Americano
16-11-2024,16-11-2024 12:30,card,ANON-0000-0000-0911,35.76,Cappuccino
16-11-2024,16-11-2024 12:31,card,ANON-0000-0000-0912,30.86,Americano with Milk
16-11-2024,16-11-2024 12:48,card,ANON-0000-0000-0913,35.76,Latte
16-11-2024,16-11-2024 12:49,card,ANON-0000-0000-0913,35.76,Latte
16-11-2024,16-11-2024 13:16,card,ANON-0000-0000-0819,30.86,Americano with Milk
16-11-2024,16-11-2024 13:18,card,ANON-0000-0000-0914,35.76,Latte
16-11-2024,16-11-2024 13:19,card,ANON-0000-0000-0914,35.76,Latte
16-11-2024,16-11-2024 14:25,card,ANON-0000-0000-0915,30.86,Americano with Milk
17-11-2024,17-11-2024 10:29,card,ANON-0000-0000-0916,30.86,Americano with Milk
17-11-2024,17-11-2024 13:35,card,ANON-0000-0000-0917,30.86,Americano with Milk
17-11-2024,17-11-2024 14:18,card,ANON-0000-0000-0918,25.96,Americano
17-11-2024,17-11-2024 14:33,card,ANON-0000-0000-0919,30.86,Americano with Milk
17-11-2024,17-11-2024 16:27,card,ANON-0000-0000-0920,35.76,Latte
17-11-2024,17-11-2024 16:28,card,ANON-0000-0000-0920,35.76,Latte
17-11-2024,17-11-2024 18:10,card,ANON-0000-0000-0921,35.76,Hot Chocolate
17-11-2024,17-11-2024 19:17,card,ANON-0000-0000-0922,35.76,Hot Chocolate
17-11-2024,17-11-2024 19:18,card,ANON-0000-0000-0922,35.76,Hot Chocolate
18-11-2024,18-11-2024 07:52,card,ANON-0000-0000-0769,30.86,Americano with Milk
18-11-2024,18-11-2024 07:53,card,ANON-0000-0000-0923,30.86,Americano with Milk
18-11-2024,18-11-2024 07:57,card,ANON-0000-0000-0570,35.76,Latte
18-11-2024,18-11-2024 16:44,card,ANON-0000-0000-0924,35.76,Latte
18-11-2024,18-11-2024 16:46,card,ANON-0000-0000-0906,35.76,Latte
18-11-2024,18-11-2024 18:50,card,ANON-0000-0000-0925,35.76,Latte
19-11-2024,19-11-2024 07:49,card,ANON-0000-0000-0696,35.76,Cocoa
19-11-2024,19-11-2024 07:51,card,ANON-0000-0000-0923,30.86,Americano with Milk
19-11-2024,19-11-2024 07:52,card,ANON-0000-0000-0923,35.76,Latte
19-11-2024,19-11-2024 07:53,card,ANON-0000-0000-0926,21.06,Espresso
19-11-2024,19-11-2024 07:54,card,ANON-0000-0000-0927,35.76,Latte
19-11-2024,19-11-2024 10:29,card,ANON-0000-0000-0276,30.86,Americano with Milk
19-11-2024,19-11-2024 11:07,card,ANON-0000-0000-0928,35.76,Latte
19-11-2024,19-11-2024 16:22,card,ANON-0000-0000-0012,35.76,Cocoa
19-11-2024,19-11-2024 16:23,card,ANON-0000-0000-0012,35.76,Cocoa
19-11-2024,19-11-2024 16:41,card,ANON-0000-0000-0206,35.76,Cappuccino
19-11-2024,19-11-2024 16:47,card,ANON-0000-0000-0929,35.76,Cappuccino
20-11-2024,20-11-2024 13:29,card,ANON-0000-0000-0930,30.86,Americano with Milk
20-11-2024,20-11-2024 16:34,card,ANON-0000-0000-0906,35.76,Latte
20-11-2024,20-11-2024 17:49,card,ANON-0000-0000-0931,35.76,Cappuccino
20-11-2024,20-11-2024 17:50,card,ANON-0000-0000-0931,35.76,Hot Chocolate
21-11-2024,21-11-2024 11:06,card,ANON-0000-0000-0141,25.96,Cortado
21-11-2024,21-11-2024 12:33,card,ANON-0000-0000-0906,35.76,Latte
21-11-2024,21-11-2024 12:59,card,ANON-0000-0000-0903,35.76,Cocoa
21-11-2024,21-11-2024 13:00,card,ANON-0000-0000-0932,35.76,Cocoa
21-11-2024,21-11-2024 16:14,card,ANON-0000-0000-0906,35.76,Latte
21-11-2024,21-11-2024 17:35,card,ANON-0000-0000-0933,30.86,Americano with Milk
21-11-2024,21-11-2024 17:39,card,ANON-0000-0000-0934,25.96,Cortado
21-11-2024,21-11-2024 19:01,card,ANON-0000-0000-0935,35.76,Hot Chocolate
22-11-2024,22-11-2024 07:50,card,ANON-0000-0000-0906,35.76,Latte
22-11-2024,22-11-2024 10:03,card,ANON-0000-0000-0696,35.76,Cappuccino
22-11-2024,22-11-2024 11:02,card,ANON-0000-0000-0936,35.76,Latte
22-11-2024,22-11-2024 11:24,card,ANON-0000-0000-0937,35.76,Cocoa
22-11-2024,22-11-2024 16:33,card,ANON-0000-0000-0938,35.76,Hot Chocolate
22-11-2024,22-11-2024 16:33,card,ANON-0000-0000-0938,35.76,Latte
23-11-2024,23-11-2024 09:10,card,ANON-0000-0000-0543,25.96,Cortado
23-11-2024,23-11-2024 09:11,card,ANON-0000-0000-0543,25.96,Cortado
23-11-2024,23-11-2024 10:05,card,ANON-0000-0000-0683,35.76,Latte
23-11-2024,23-11-2024 11:03,card,ANON-0000-0000-0172,35.76,Cappuccino
23-11-2024,23-11-2024 11:09,card,ANON-0000-0000-0939,25.96,Americano
23-11-2024,23-11-2024 11:10,card,ANON-0000-0000-0939,25.96,Americano
23-11-2024,23-11-2024 11:41,card,ANON-0000-0000-0494,35.76,Hot Chocolate
23-11-2024,23-11-2024 22:37,card,ANON-0000-0000-0940,35.76,Latte
24-11-2024,24-11-2024 08:17,card,ANON-0000-0000-0570,35.76,Latte
25-11-2024,25-11-2024 07:49,card,ANON-0000-0000-0696,35.76,Cappuccino
25-11-2024,25-11-2024 07:54,card,ANON-0000-0000-0941,35.76,Latte
25-11-2024,25-11-2024 09:12,card,ANON-0000-0000-0276,30.86,Americano with Milk
25-11-2024,25-11-2024 10:38,card,ANON-0000-0000-0141,25.96,Cortado
25-11-2024,25-11-2024 12:50,card,ANON-0000-0000-0942,35.76,Latte
25-11-2024,25-11-2024 12:52,card,ANON-0000-0000-0943,35.76,Latte
25-11-2024,25-11-2024 16:30,card,ANON-0000-0000-0871,35.76,Hot Chocolate
25-11-2024,25-11-2024 19:01,card,ANON-0000-0000-0944,30.86,Americano with Milk
25-11-2024,25-11-2024 19:37,card,ANON-0000-0000-0945,35.76,Hot Chocolate
25-11-2024,25-11-2024 21:42,card,ANON-0000-0000-0637,35.76,Hot Chocolate
25-11-2024,25-11-2024 21:43,card,ANON-0000-0000-0637,35.76,Cappuccino
26-11-2024,26-11-2024 07:54,card,ANON-0000-0000-0570,35.76,Latte
26-11-2024,26-11-2024 11:02,card,ANON-0000-0000-0903,35.76,Cocoa
26-11-2024,26-11-2024 11:03,card,ANON-0000-0000-0946,25.96,Americano
26-11-2024,26-11-2024 11:06,card,ANON-0000-0000-0947,35.76,Cocoa
26-11-2024,26-11-2024 11:07,card,ANON-0000-0000-0947,35.76,Cocoa
26-11-2024,26-11-2024 16:03,card,ANON-0000-0000-0948,35.76,Latte
26-11-2024,26-11-2024 16:05,card,ANON-0000-0000-0949,35.76,Latte
26-11-2024,26-11-2024 17:11,card,ANON-0000-0000-0950,25.96,Americano
26-11-2024,26-11-2024 17:12,card,ANON-0000-0000-0950,30.86,Americano with Milk
26-11-2024,26-11-2024 19:47,card,ANON-0000-0000-0951,35.76,Cocoa
28-11-2024,28-11-2024 08:41,card,ANON-0000-0000-0952,35.76,Cappuccino
28-11-2024,28-11-2024 09:14,card,ANON-0000-0000-0276,30.86,Americano with Milk
28-11-2024,28-11-2024 20:24,card,ANON-0000-0000-0012,30.86,Americano with Milk
28-11-2024,28-11-2024 20:25,card,ANON-0000-0000-0019,35.76,Latte
28-11-2024,28-11-2024 20:55,card,ANON-0000-0000-0507,35.76,Latte
28-11-2024,28-11-2024 22:00,card,ANON-0000-0000-0748,35.76,Cappuccino
29-11-2024,29-11-2024 07:53,card,ANON-0000-0000-0696,35.76,Cocoa
29-11-2024,29-11-2024 07:57,card,ANON-0000-0000-0570,35.76,Latte
29-11-2024,29-11-2024 09:07,card,ANON-0000-0000-0385,30.86,Americano with Milk
29-11-2024,29-11-2024 09:08,card,ANON-0000-0000-0385,30.86,Americano with Milk
29-11-2024,29-11-2024 15:18,card,ANON-0000-0000-0953,30.86,Americano with Milk
29-11-2024,29-11-2024 15:19,card,ANON-0000-0000-0954,35.76,Latte
29-11-2024,29-11-2024 20:57,card,ANON-0000-0000-0955,35.76,Cocoa
30-11-2024,30-11-2024 12:58,card,ANON-0000-0000-0570,35.76,Cocoa
30-11-2024,30-11-2024 14:04,card,ANON-0000-0000-0956,25.96,Americano
30-11-2024,30-11-2024 14:05,card,ANON-0000-0000-0956,35.76,Hot Chocolate
30-11-2024,30-11-2024 14:16,card,ANON-0000-0000-0494,35.76,Cocoa
30-11-2024,30-11-2024 15:33,card,ANON-0000-0000-0097,30.86,Americano with Milk
30-11-2024,30-11-2024 22:03,card,ANON-0000-0000-0957,30.86,Americano with Milk
01-12-2024,01-12-2024 10:15,card,ANON-0000-0000-0040,30.86,Americano with Milk
01-12-2024,01-12-2024 10:16,card,ANON-0000-0000-0040,30.86,Americano with Milk
01-12-2024,01-12-2024 10:22,card,ANON-0000-0000-0385,30.86,Americano with Milk
01-12-2024,01-12-2024 14:34,card,ANON-0000-0000-0958,30.86,Americano with Milk
01-12-2024,01-12-2024 15:09,card,ANON-0000-0000-0959,35.76,Cocoa
01-12-2024,01-12-2024 15:09,card,ANON-0000-0000-0959,35.76,Cocoa
01-12-2024,01-12-2024 15:43,card,ANON-0000-0000-0960,35.76,Cappuccino
01-12-2024,01-12-2024 15:56,card,ANON-0000-0000-0961,35.76,Latte
01-12-2024,01-12-2024 15:57,card,ANON-0000-0000-0962,35.76,Latte
01-12-2024,01-12-2024 16:32,card,ANON-0000-0000-0963,35.76,Latte
01-12-2024,01-12-2024 16:34,card,ANON-0000-0000-0964,35.76,Latte
01-12-2024,01-12-2024 17:10,card,ANON-0000-0000-0965,30.86,Americano with Milk
01-12-2024,01-12-2024 17:11,card,ANON-0000-0000-0965,30.86,Americano with Milk
01-12-2024,01-12-2024 18:38,card,ANON-0000-0000-0966,30.86,Americano with Milk
02-12-2024,02-12-2024 07:50,card,ANON-0000-0000-0696,35.76,Latte
02-12-2024,02-12-2024 07:51,card,ANON-0000-0000-0967,25.96,Americano
02-12-2024,02-12-2024 08:21,card,ANON-0000-0000-0276,30.86,Americano with Milk
02-12-2024,02-12-2024 08:53,card,ANON-0000-0000-0968,35.76,Cocoa
02-12-2024,02-12-2024 11:04,card,ANON-0000-0000-0141,25.96,Cortado
02-12-2024,02-12-2024 15:28,card,ANON-0000-0000-0969,21.06,Espresso
02-12-2024,02-12-2024 16:12,card,ANON-0000-0000-0970,35.76,Cappuccino
02-12-2024,02-12-2024 17:34,card,ANON-0000-0000-0971,25.96,Americano
02-12-2024,02-12-2024 18:00,card,ANON-0000-0000-0972,35.76,Cappuccino
03-12-2024,03-12-2024 08:11,card,ANON-0000-0000-0570,35.76,Latte
03-12-2024,03-12-2024 09:23,card,ANON-0000-0000-0276,30.86,Americano with Milk
03-12-2024,03-12-2024 09:24,card,ANON-0000-0000-0276,30.86,Americano with Milk
03-12-2024,03-12-2024 11:17,card,ANON-0000-0000-0973,25.96,Americano
03-12-2024,03-12-2024 11:42,card,ANON-0000-0000-0974,30.86,Americano with Milk
03-12-2024,03-12-2024 11:43,card,ANON-0000-0000-0819,30.86,Americano with Milk
03-12-2024,03-12-2024 11:45,card,ANON-0000-0000-0819,30.86,Americano with Milk
03-12-2024,03-12-2024 20:50,card,ANON-0000-0000-0975,35.76,Cocoa
03-12-2024,03-12-2024 21:33,card,ANON-0000-0000-0685,35.76,Latte
03-12-2024,03-12-2024 21:34,card,ANON-0000-0000-0685,35.76,Cappuccino
03-12-2024,03-12-2024 21:35,card,ANON-0000-0000-0685,35.76,Hot Chocolate
03-12-2024,03-12-2024 22:19,card,ANON-0000-0000-0976,30.86,Americano with Milk
03-12-2024,03-12-2024 22:21,card,ANON-0000-0000-0206,35.76,Cappuccino
04-12-2024,04-12-2024 08:32,card,ANON-0000-0000-0141,25.96,Cortado
04-12-2024,04-12-2024 08:50,card,ANON-0000-0000-0977,35.76,Latte
04-12-2024,04-12-2024 08:52,card,ANON-0000-0000-0978,35.76,Latte
04-12-2024,04-12-2024 09:04,card,ANON-0000-0000-0979,25.96,Americano
04-12-2024,04-12-2024 10:23,card,ANON-0000-0000-0276,30.86,Americano with Milk
04-12-2024,04-12-2024 10:24,card,ANON-0000-0000-0276,30.86,Americano with Milk
04-12-2024,04-12-2024 10:26,card,ANON-0000-0000-0980,30.86,Americano with Milk
04-12-2024,04-12-2024 10:29,card,ANON-0000-0000-0783,35.76,Hot Chocolate
04-12-2024,04-12-2024 11:45,card,ANON-0000-0000-0981,30.86,Americano with Milk
04-12-2024,04-12-2024 14:33,card,ANON-0000-0000-0982,35.76,Hot Chocolate
05-12-2024,05-12-2024 08:53,card,ANON-0000-0000-0983,25.96,Americano
05-12-2024,05-12-2024 09:20,card,ANON-0000-0000-0141,25.96,Cortado
05-12-2024,05-12-2024 10:02,card,ANON-0000-0000-0276,30.86,Americano with Milk
05-12-2024,05-12-2024 10:05,card,ANON-0000-0000-0276,30.86,Americano with Milk
05-12-2024,05-12-2024 11:31,card,ANON-0000-0000-0579,35.76,Latte
05-12-2024,05-12-2024 11:50,card,ANON-0000-0000-0984,25.96,Americano
05-12-2024,05-12-2024 14:30,card,ANON-0000-0000-0985,35.76,Cappuccino
05-12-2024,05-12-2024 15:21,card,ANON-0000-0000-0906,35.76,Latte
05-12-2024,05-12-2024 16:02,card,ANON-0000-0000-0771,35.76,Latte
06-12-2024,06-12-2024 11:42,card,ANON-0000-0000-0906,35.76,Latte
06-12-2024,06-12-2024 16:31,card,ANON-0000-0000-0938,35.76,Hot Chocolate
06-12-2024,06-12-2024 22:30,card,ANON-0000-0000-0731,35.76,Latte
06-12-2024,06-12-2024 22:31,card,ANON-0000-0000-0731,35.76,Hot Chocolate
07-12-2024,07-12-2024 11:17,card,ANON-0000-0000-0986,30.86,Americano with Milk
07-12-2024,07-12-2024 14:16,card,ANON-0000-0000-0987,25.96,Americano
07-12-2024,07-12-2024 15:44,card,ANON-0000-0000-0409,35.76,Latte
07-12-2024,07-12-2024 19:11,card,ANON-0000-0000-0206,35.76,Cappuccino
07-12-2024,07-12-2024 22:00,card,ANON-0000-0000-0988,30.86,Americano with Milk
07-12-2024,07-12-2024 22:28,card,ANON-0000-0000-0989,25.96,Americano
08-12-2024,08-12-2024 08:29,card,ANON-0000-0000-0141,25.96,Cortado
08-12-2024,08-12-2024 10:42,card,ANON-0000-0000-0787,35.76,Latte
08-12-2024,08-12-2024 10:43,card,ANON-0000-0000-0787,35.76,Cappuccino
08-12-2024,08-12-2024 12:51,card,ANON-0000-0000-0990,25.96,Cortado
08-12-2024,08-12-2024 13:02,card,ANON-0000-0000-0991,30.86,Americano with Milk
08-12-2024,08-12-2024 13:03,card,ANON-0000-0000-0991,30.86,Americano with Milk
08-12-2024,08-12-2024 17:26,card,ANON-0000-0000-0206,35.76,Cappuccino
08-12-2024,08-12-2024 18:41,card,ANON-0000-0000-0992,21.06,Espresso
08-12-2024,08-12-2024 20:47,card,ANON-0000-0000-0097,35.76,Cappuccino
08-12-2024,08-12-2024 21:28,card,ANON-0000-0000-0993,30.86,Americano with Milk
08-12-2024,08-12-2024 21:41,card,ANON-0000-0000-0976,30.86,Americano with Milk
09-12-2024,09-12-2024 08:32,card,ANON-0000-0000-0994,35.76,Cappuccino
09-12-2024,09-12-2024 09:12,card,ANON-0000-0000-0995,25.96,Americano
09-12-2024,09-12-2024 09:33,card,ANON-0000-0000-0276,30.86,Americano with Milk
09-12-2024,09-12-2024 13:00,card,ANON-0000-0000-0802,25.96,Cortado
09-12-2024,09-12-2024 21:21,card,ANON-0000-0000-0996,35.76,Cocoa
10-12-2024,10-12-2024 12:25,card,ANON-0000-0000-0141,25.96,Cortado
10-12-2024,10-12-2024 18:21,card,ANON-0000-0000-0938,35.76,Hot Chocolate
11-12-2024,11-12-2024 07:49,card,ANON-0000-0000-0570,35.76,Latte
11-12-2024,11-12-2024 10:45,card,ANON-0000-0000-0141,25.96,Cortado
11-12-2024,11-12-2024 12:13,card,ANON-0000-0000-0997,35.76,Hot Chocolate
11-12-2024,11-12-2024 12:56,card,ANON-0000-0000-0998,21.06,Espresso
11-12-2024,11-12-2024 17:59,card,ANON-0000-0000-0999,35.76,Cocoa
11-12-2024,11-12-2024 21:01,card,ANON-0000-0000-0690,35.76,Latte
11-12-2024,11-12-2024 21:18,card,ANON-0000-0000-1000,35.76,Latte
12-12-2024,12-12-2024 07:58,card,ANON-0000-0000-1001,30.86,Americano with Milk
12-12-2024,12-12-2024 12:49,card,ANON-0000-0000-1002,25.96,Americano
12-12-2024,12-12-2024 16:55,card,ANON-0000-0000-1003,21.06,Espresso
12-12-2024,12-12-2024 16:55,card,ANON-0000-0000-1003,21.06,Espresso
12-12-2024,12-12-2024 16:57,card,ANON-0000-0000-1003,25.96,Americano
12-12-2024,12-12-2024 19:50,card,ANON-0000-0000-0922,35.76,Cocoa
12-12-2024,12-12-2024 19:50,card,ANON-0000-0000-0922,35.76,Cocoa
13-12-2024,13-12-2024 12:27,card,ANON-0000-0000-1004,25.96,Americano
13-12-2024,13-12-2024 12:53,card,ANON-0000-0000-1003,25.96,Americano
13-12-2024,13-12-2024 12:54,card,ANON-0000-0000-1003,35.76,Hot Chocolate
13-12-2024,13-12-2024 14:01,card,ANON-0000-0000-1005,35.76,Hot Chocolate
13-12-2024,13-12-2024 16:23,card,ANON-0000-0000-0494,35.76,Cocoa
13-12-2024,13-12-2024 19:19,card,ANON-0000-0000-0876,35.76,Cappuccino
13-12-2024,13-12-2024 19:20,card,ANON-0000-0000-0876,35.76,Cappuccino
13-12-2024,13-12-2024 21:35,card,ANON-0000-0000-0748,35.76,Latte
14-12-2024,14-12-2024 08:27,card,ANON-0000-0000-1006,30.86,Americano with Milk
14-12-2024,14-12-2024 09:03,card,ANON-0000-0000-1007,35.76,Cocoa
14-12-2024,14-12-2024 11:41,card,ANON-0000-0000-0664,35.76,Cappuccino
14-12-2024,14-12-2024 13:19,card,ANON-0000-0000-1008,25.96,Americano
14-12-2024,14-12-2024 13:20,card,ANON-0000-0000-1008,35.76,Latte
14-12-2024,14-12-2024 16:10,card,ANON-0000-0000-0612,35.76,Cocoa
14-12-2024,14-12-2024 16:29,card,ANON-0000-0000-0040,25.96,Americano
14-12-2024,14-12-2024 16:30,card,ANON-0000-0000-0040,25.96,Americano
14-12-2024,14-12-2024 17:00,card,ANON-0000-0000-1003,25.96,Americano
14-12-2024,14-12-2024 17:01,card,ANON-0000-0000-1003,25.96,Americano
14-12-2024,14-12-2024 18:23,card,ANON-0000-0000-1009,30.86,Americano with Milk
15-12-2024,15-12-2024 11:09,card,ANON-0000-0000-0570,35.76,Latte
15-12-2024,15-12-2024 11:10,card,ANON-0000-0000-0570,35.76,Cocoa
15-12-2024,15-12-2024 17:58,card,ANON-0000-0000-0798,35.76,Hot Chocolate
16-12-2024,16-12-2024 07:52,card,ANON-0000-0000-0570,35.76,Latte
16-12-2024,16-12-2024 08:03,card,ANON-0000-0000-1010,35.76,Hot Chocolate
16-12-2024,16-12-2024 08:46,card,ANON-0000-0000-0714,35.76,Cocoa
16-12-2024,16-12-2024 12:19,card,ANON-0000-0000-1011,30.86,Americano with Milk
16-12-2024,16-12-2024 13:08,card,ANON-0000-0000-0886,35.76,Latte
16-12-2024,16-12-2024 14:13,card,ANON-0000-0000-0896,35.76,Hot Chocolate
16-12-2024,16-12-2024 18:23,card,ANON-0000-0000-0012,35.76,Latte
16-12-2024,16-12-2024 18:24,card,ANON-0000-0000-0012,30.86,Americano with Milk
17-12-2024,17-12-2024 08:48,card,ANON-0000-0000-1012,25.96,Cortado
17-12-2024,17-12-2024 08:52,card,ANON-0000-0000-1013,35.76,Cappuccino
17-12-2024,17-12-2024 10:49,card,ANON-0000-0000-0276,30.86,Americano with Milk
17-12-2024,17-12-2024 16:22,card,ANON-0000-0000-1014,25.96,Americano
17-12-2024,17-12-2024 16:23,card,ANON-0000-0000-1014,35.76,Cocoa
17-12-2024,17-12-2024 17:14,card,ANON-0000-0000-0664,35.76,Cappuccino
17-12-2024,17-12-2024 18:54,card,ANON-0000-0000-0907,35.76,Cocoa
18-12-2024,18-12-2024 09:30,card,ANON-0000-0000-1015,35.76,Latte
18-12-2024,18-12-2024 10:01,card,ANON-0000-0000-1016,30.86,Americano with Milk
18-12-2024,18-12-2024 10:03,card,ANON-0000-0000-1016,35.76,Latte
18-12-2024,18-12-2024 10:04,card,ANON-0000-0000-1016,35.76,Cappuccino
19-12-2024,19-12-2024 10:12,card,ANON-0000-0000-1017,35.76,Hot Chocolate
19-12-2024,19-12-2024 11:25,card,ANON-0000-0000-0276,30.86,Americano with Milk
19-12-2024,19-12-2024 12:10,card,ANON-0000-0000-1018,21.06,Espresso
19-12-2024,19-12-2024 13:38,card,ANON-0000-0000-1019,35.76,Hot Chocolate
19-12-2024,19-12-2024 19:00,card,ANON-0000-0000-0206,35.76,Cappuccino
19-12-2024,19-12-2024 19:10,card,ANON-0000-0000-0040,35.76,Cappuccino
19-12-2024,19-12-2024 19:48,card,ANON-0000-0000-1020,30.86,Americano with Milk
19-12-2024,19-12-2024 19:49,card,ANON-0000-0000-1020,35.76,Hot Chocolate
19-12-2024,19-12-2024 21:08,card,ANON-0000-0000-1021,35.76,Latte
19-12-2024,19-12-2024 21:09,card,ANON-0000-0000-1021,35.76,Cappuccino
20-12-2024,20-12-2024 08:14,card,ANON-0000-0000-0141,25.96,Cortado
20-12-2024,20-12-2024 09:39,card,ANON-0000-0000-0276,30.86,Americano with Milk
20-12-2024,20-12-2024 10:12,card,ANON-0000-0000-1022,35.76,Cappuccino
20-12-2024,20-12-2024 10:55,card,ANON-0000-0000-0141,25.96,Cortado
20-12-2024,20-12-2024 12:21,card,ANON-0000-0000-0819,21.06,Espresso
20-12-2024,20-12-2024 12:22,card,ANON-0000-0000-0819,30.86,Americano with Milk
20-12-2024,20-12-2024 14:58,card,ANON-0000-0000-1023,25.96,Cortado
20-12-2024,20-12-2024 18:28,card,ANON-0000-0000-1024,35.76,Cappuccino
20-12-2024,20-12-2024 18:57,card,ANON-0000-0000-0206,35.76,Cappuccino
21-12-2024,21-12-2024 10:19,card,ANON-0000-0000-1025,35.76,Cappuccino
21-12-2024,21-12-2024 10:20,card,ANON-0000-0000-1025,35.76,Latte
21-12-2024,21-12-2024 10:32,card,ANON-0000-0000-1026,25.96,Americano
21-12-2024,21-12-2024 15:33,card,ANON-0000-0000-0507,35.76,Hot Chocolate
21-12-2024,21-12-2024 15:33,card,ANON-0000-0000-0507,35.76,Latte
21-12-2024,21-12-2024 15:35,card,ANON-0000-0000-0842,30.86,Americano with Milk
21-12-2024,21-12-2024 15:58,card,ANON-0000-0000-1027,35.76,Latte
21-12-2024,21-12-2024 17:47,card,ANON-0000-0000-1020,35.76,Cocoa
21-12-2024,21-12-2024 18:02,card,ANON-0000-0000-1028,35.76,Hot Chocolate
21-12-2024,21-12-2024 18:08,card,ANON-0000-0000-1029,25.96,Cortado
21-12-2024,21-12-2024 19:48,card,ANON-0000-0000-1030,30.86,Americano with Milk
21-12-2024,21-12-2024 19:49,card,ANON-0000-0000-1030,25.96,Cortado
21-12-2024,21-12-2024 21:49,card,ANON-0000-0000-1029,25.96,Cortado
21-12-2024,21-12-2024 21:58,card,ANON-0000-0000-1031,35.76,Latte
21-12-2024,21-12-2024 22:16,card,ANON-0000-0000-1029,25.96,Cortado
22-12-2024,22-12-2024 10:42,card,ANON-0000-0000-0333,35.76,Cappuccino
22-12-2024,22-12-2024 18:55,card,ANON-0000-0000-0206,35.76,Cappuccino
22-12-2024,22-12-2024 19:35,card,ANON-0000-0000-1032,35.76,Hot Chocolate
22-12-2024,22-12-2024 19:36,card,ANON-0000-0000-1032,35.76,Hot Chocolate
22-12-2024,22-12-2024 20:26,card,ANON-0000-0000-0636,35.76,Hot Chocolate
22-12-2024,22-12-2024 21:55,card,ANON-0000-0000-1033,35.76,Cocoa
22-12-2024,22-12-2024 21:56,card,ANON-0000-0000-1034,25.96,Cortado
23-12-2024,23-12-2024 09:03,card,ANON-0000-0000-1029,25.96,Cortado
23-12-2024,23-12-2024 09:22,card,ANON-0000-0000-0276,30.86,Americano with Milk
23-12-2024,23-12-2024 10:42,card,ANON-0000-0000-0042,30.86,Americano with Milk
23-12-2024,23-12-2024 11:35,card,ANON-0000-0000-0570,35.76,Cappuccino
23-12-2024,23-12-2024 14:05,card,ANON-0000-0000-1035,35.76,Latte
23-12-2024,23-12-2024 15:00,card,ANON-0000-0000-1036,30.86,Americano with Milk
23-12-2024,23-12-2024 16:14,card,ANON-0000-0000-0906,35.76,Latte
23-12-2024,23-12-2024 17:21,card,ANON-0000-0000-1037,25.96,Cortado
23-12-2024,23-12-2024 17:22,card,ANON-0000-0000-1037,35.76,Latte
23-12-2024,23-12-2024 20:46,card,ANON-0000-0000-1029,25.96,Cortado
